CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,CLASSE,CLASSE,cluster
01630558000113,SANTANDER RENDA FIXA REFERENCIADO DI - FIF RESP LIMITADA,FIF,,,0
01631246000124,CONSERVADOR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FIF,,,0
01634642000105,LEVE BD FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESPONSABILIDADE LIMITADA,FIF,,,0
01643271000128,FCOPEL II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
01655956000194,SANTANDER PREMIUM RENDA FIXA REFERENCIADO DI - FIF RESP LIMITADA,FIF,,,0
01656101000188,,,,,0
01675497000100,PLURAL AÇÕES FIF - CI EM AÇÕES - RESP LIMITADA,FITVM,,,0
01678491000197,WESTERN ASSET MULTIRENDA 30 FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
01699688000102,SANTANDER IBOVESPA ATIVO INSTITUCIONAL AÇÕES - FIF RESP LIMITADA,FITVM,,,0
01745808000160,PAVA FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES,FITVM,,,0
01753087000130,COMPOSITE AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,FIC-FITVM,,,0
01757217000103,BRADESCO FIF - CIC MULTI MAIS - RESP LIMITADA,FIF,,,0
01776200000101,,,,,0
01789400000190,WESTERN ASSET IBOVESPA ATIVO FIF EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
01822655000108,BANRISUL MASTER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO RESPONSABILI,FIF,,,0
01823373000125,LEGACY CAPITAL ABSOLUTO FIF EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,FIF,,,0
01873685000143,PREVI RF TÍTULOS PÚBLICOS HTM ACUMULAÇÃO FIF RESP LIMITADA,FIF,,,0
01884229000107,ICATU VANGUARDA CAP SOBERANO FIF  - CLASSE DE INVESTIMENTO RF  - RESP  LTDA,FIF,,,0
01889170000131,ITAÚ BBA ÍCARUS RENDA FIXA CURTO PRAZO FIF CIC RESPONSABILIDADE LIMITADA,FACFIF,,,0
01912197000106,FPRV1 SABIÁ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FITVM,,,0
01960341000171,BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA CURTO PRAZO VERSÁTIL - RESP LIMITADA,FACFIF,,,0
01972663000130,SUPER PREMIUM RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA,FACFIF,,,0
01975502000109,SAFRA ITAIPAVA FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FIF,,,0
01978445000103,BRB FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO BRASÍLIA  RESPONSABILIDADE LIMITADA,FIF,,,0
01996007000178,BB RENDA FIXA REFERENCIADO DI LONGO PRAZO PLUS FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,FACFIF,,,0
02010147000198,BB RENDA FIXA CURTO PRAZO CLÁSSICO FIC FIF RESPONSABILIDADE LIMITADA,FACFIF,,,0
02010153000145,,,,,0
02020528000158,BB AÇÕES ENERGIA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FITVM,,,0
02037763000132,MAPFRE MASTER IGPM CLASSE DE INVESTIMENTO  RENDA FIXA - RESPONSABILIDADE LIMITADA,FIF,,,0
02039468000115,,,,,0
02097249000192,SAFRA SETORIAL BANCOS FIF CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA,FITVM,,,0
02097252000106,SAFRA MULTIDIVIDENDOS PB FIF CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
02097253000150,SAFRA PRIVATE FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM AÇÕES RESP LIMITADA,FITVM,,,0
02131724000108,BANRISUL INFRA ESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
02131725000144,BANRISUL ÍNDICE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA,FITVM,,,0
02138442000124,BRADESCO H DIVIDENDOS FI FINANCEIRO - CIA - RESP LIMITADA,FITVM,,,0
02143193000165,PROFIX INSTITUCIONAL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,FIF,,,0
02143194000100,BRASILETROS PACV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,FIF,,,0
02145108000106,ALFA SEGURADORA FIF CLASSE DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
02162620000152,VENTOR DÓLAR HEDGE FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
02171479000154,BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES IBOVESPA ATIVO - RESP LIMITADA,FIC-FITVM,,,0
02177812000132,,,,,0
02177815000176,,,,,0
02185027000121,,,,,0
02190541000155,BRASILSEG RENDA FIXA SOBERANO ATIVO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FIF,,,0
02198411000169,SAFRA PREVFIX FIF PREVIDENCIÁRIO CIC RENDA FIXA PREVIDENCIÁRIO RESPONSABILIDADE LIMITADA,FIF,,,0
02201163000168,CAIXA PERSONAL FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
02201164000102,CAIXA ABSOLUTO PRÉ FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
02222178000102,ITAÚ CAMBIAL DÓLAR FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,FACFIF,,,0
02224354000145,SANTANDER INSTITUCIONAL PREMIUM RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,FACFIF,,,0
02224382000162,SANTANDER  EQUILÍBRIO RENDA FIXA REF DI CRÉDITO PRIVADO - FIF RESP LIMITADA,FIF,,,0
02226122000126,,,,,0
02266145000164,BB EXTRAMERCADO EXCLUSIVO FAT FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
02290048000107,ITAUVEST RENDA FIXA CURTO PRAZO PLUS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,FACFIF,,,0
02290279000110,ITAÚ EXCHANGE CAMBIAL FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FIF,,,0
02290280000145,ITAÚ FLEXPREV PLUS FIF CIC RF - RESP LIMITADA,FIF,,,0
02290304000166,ITAÚ FLEXPREV SPECIAL II FIF CIC RF - RESP LIMITADA,FIF,,,0
02290305000100,ITAÚ EMPRESA MULTIESTRATÉGIA MULTIMERCADO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,FACFIF,,,0
02294024000126,BRADESCO H FIF - CIC CAMBIAL LONGO PRAZO DÓLAR - RESPONSABILIDADE LIMITADA,FIF,,,0
02294026000115,FIF - CIC RF REFERENCIADO DI FALCÃO - RESP LIMITADA,FIF,,,0
02296928000190,BB INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
02297087000136,BB RENDA FIXA LONGO PRAZO ÍNDICE DE PREÇO FIC FIF RESPONSABILIDADE LIMITADA,FIF,,,0
02297533000102,,,,,0
02323746000161,CAIXA SOBERANO FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,FIF,,,0
02335944000145,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TARGET I,FIF,,,0
02343288000122,,,,,0
02367527000184,SANTANDER MASTER RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,FACFIF,,,0
02430487000178,BANRISUL SUPER FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITADA,FIF,,,0
02436763000105,SANTANDER SELEÇÃO CRESCIMENTO SENIOR AÇÕES - CLASSE DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,FITVM,,,0
02444266000159,,,,,0
02497034000169,ITAÚ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,FACFIF,,,0
02498096000195,SUPER CONSERVADOR FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA,FIF,,,0
02498188000175,SPEED PECÚLIO FIF - CLASSE DE INVESTIMENTO MULT  PREVIDENCIÁRIO - RESP  LIMITADA,FIF,,,0
02498189000110,SANTANDER PREV MODERADO MULTIMERCADO CRÉDITO PRIVADO - CIC FIF RESP LIMITADA,FIF,,,0
02498190000144,SANTANDER PREV FIX RENDA FIXA CRÉDITO PRIVADO - CIC FIF RESP LIMITADA,FIF,,,0
02498204000120,SANTANDER CAMBIAL MASTER - CIC FIF RESP LIMITADA,FACFIF,,,0
02498604000135,FUNDO DE INVESTIMENTO FINANCEIRO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PORTFOLIO IX,FACFIF,,,0
02506721000101,BB RENDA FIXA SIMPLES SOLIDEZ DIFERENCIADO FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIMITADA,FIFDIV,,,0
02513875000112,FUNDO DE INVESTIMENTO FINANCEIRO TESOURO RENDA FIXA RESPONSABILIDADE LIMITADA,FIFDIV,,,0
02536364000116,SAFRA DI MASTER FIF CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA CDI RESPONSABILIDADE LIMITADA,FIF,,,0
02537224000162,PHENIX I FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
02539921000152,BNP PARIBAS RF CLASSE DE INVESTIMENTO DE RENDA FIXA - RESPONSABILIDADE LIMITADA,FIF,,,0
02543811000164,SANTANDER CENTRUM RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,FACFIF,,,0
02546749000164,SAFRA DI PREMIERE FIF CLASSE DE INVEST EM COTAS RENDA FIXA REFERENCIADA DI LONGO PRAZO RESP LIMITADA,FACFIF,,,0
02561139000130,BRADESCO PREV FÁCIL PGBL FIX FI FINANCEIRO - CIC RF - RESP LIMITADA,FIF,,,0
02561152000199,BRADESCO FIF - CLASSE DE INVESTIMENTO MULTI FEB BD - RESP LIMITADA,FIF,,,0
02561193000185,BRADESCO FIF - CLASSE DE INVESTIMENTO RENDA FIXA FOCO - RESPONSABILIDADE LIMITADA,FIF,,,0
02567991000114,SANTA CATARINA FI FINANCEIRO - CI RF - RESP LIMITADA,FIF,,,0
02567996000147,BRADESCO FIF - CIC RENDA FIXA REFERENCIADA DI FEDERAL PLUS - RESPONSABILIDADE LIMITADA,FACFIF,,,0
02567997000191,BRADESCO FIF - CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA MARTE - RESPONSABILIDADE LIMITADA,FACFIF,,,0
02603461000184,PORTO SEGURO CLÁSSICO FIF DA CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA LONGO PRAZO RESP LIMITADA,FIF,,,0
02611573000187,SETOR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,FACFIF,,,0
02650451000108,MAPFRE TR SOBERANO CLASSE DE INVESTIMENTO  RENDA FIXA - RESPONSABILIDADE LIMITADA,FACFIF,,,0
02661252000197,,,,,0
02661267000155,,,,,0
02661317000102,,,,,0
02661339000164,,,,,0
02668201000197,BNP PARIBAS EQD BRAZIL FUND CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,FIF,,,0
02668765000120,ITAUPREV ANNUITY V30 FIF CIC MULT - RESP LIMITADA,FIF,,,0
02668766000174,ITAUPREV ANNUITY F100 FIF CIC RF - RESP LIMITADA,FIF,,,0
02668779000143,ITAUPREV ANNUITY V5 FIF CIC MULT - RESP LIMITADA,FIF,,,0
02668782000167,ITAUPREV ANNUITY V15 FIF CIC MULT - RESP LIMITADA,FIF,,,0
02710116000140,PLANO ACCOR DE PREVIDÊNCIA PGBLVGBL FI FINANCEIRO - CIC RF - RESP LIMITADA,FIF,,,0
02724993000170,SULAMÉRICA FUNDO MÚTUO DE PRIVATIZAÇÃO FGTS- PETROBRÁS DE RESPONSABILIDADE LIMITADA,FMP-FGTS,,,0
02727085000130,MÁXIMA  FMP - FGTS  PETROBRAS,FI,FMP-FGTS,,0
02733791000194,ALFA MIX - FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO,FI,Renda Fixa,Renda Fixa Duração Média Grau de Invest.,0
02733802000136,ALFA ORBIS DI FI FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS RENDA FIXA SIMPLES RESP LIMITADA,FIF,,,0
02748688000118,SAFRA AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS EM AÇÕES RESP LIMITADA,FITVM,,,0
02753973000127,BRADESCO PGBL/VGBL FUTURE COMPOSTO I FI FINANCEIRO - CIC MULT - RESP LIMITADA,FIF,,,0
02763602000126,BRADESCO PRIME FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES SMALL CAP - RESPONSABILIDADE LIMITADA,FIC-FITVM,,,0
02763747000127,HONOR AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FIC-FITVM,,,0
02764336000156,ICATU SEG MODERADO B FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA,FIF,,,0
02764357000171,ICATU SEG COMPOSTO 20C FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA,FIF,,,0
02764393000135,ICATU SEG COMPOSTO 10C FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA,FIF,,,0
02764418000109,ICATU SEG COMPOSTO 49C FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA,FIF,,,0
02764423000103,ICATU SEG COMPOSTO 20B FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA,FIF,,,0
02764427000191,ICATU SEG COMPOSTO 10B FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA,FIF,,,0
02764434000193,ICATU SEG COMPOSTO 49B FUNDO DE INVESTIMENTO EM COTAS FIF MULT - RESP LIMITADA,FIF,,,0
02764937000169,ICATU SEG MODERADO C FC FIF RENDA FIXA - RESPONSABILIDADE LIMITADA,FIF,,,0
02770446000120,POLO ATIVO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
02775809000110,,,,,0
02775883000137,PRIVBANK DIAMANTE PLUS FIF CIC MULT RESPONSABILIDADE LIMITADA,FACFIF,,,0
02782911000143,BTG PACTUAL ICATU CONSERVADOR PREVIDENCIA FI EM COTAS DE FI FINANCEIRO RENDA FIXA,FIF,,,0
02786593000199,BTG PACTUAL ICATU SEG DINAMICO 49 PREVIDENCIA FI FINANCEIRO EM COTAS DE FI MULTIMERCADO,FIF,,,0
02811681000101,SULAMERICA MIX 49 FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA,FIF,,,0
02838578000147,BB FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS PETROBRAS - RESPONSABILIDADE LIMITADA,FMP-FGTS,,,0
02838583000150,BB TOP DOLAR FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL LONGO PRAZO RESPONSABILIDADE LIMITADA,FIF,,,0
02846259000183,TIBAGI FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA,FIF,,,0
02850835000166,UNIVERSAL I FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,FACFIF,,,0
02850991000127,ITAÚ DI CORPORATE FIF DA CLASSE DE INVESTIMENTO EM COTAS RF REFERENCIADO RESP LIMITADA,FACFIF,,,0
02851024000180,ITAÚ FLEXPREV CORPORATE II FIF CIC RF - RESP LIMITADA,FIF,,,0
02867883000167,FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES MISTYQUE,FITVM,,,0
02885730000142,KONA FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA,FIF,,,0
02885907000100,WESTERN ASSET RF ATIVO PLUS FUNDO DE INVESTIMENTO EM COTAS DE FIF RF RESP LIMITADA,FACFIF,,,0
02887290000162,ITAÚ AÇÕES DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FITVM,,,0
02887434000180,ITAÚ HIGH YIELD RENDA FIXA CRÉD PRIV LONGO PRAZO FIF CIC RESP LIMITADA,FACFIF,,,0
02887456000140,ITAUVEST RENDA FIXA CURTO PRAZO FIF CIC RESPONSABILIDADE LIMITADA,FACFIF,,,0
02887948000136,ITAÚ RENDA FIXA REFERENCIADO DI MAXIME FIF DA CIC RESP LIMITADA,FACFIF,,,0
02895694000106,FRANKLIN VALOR E LIQUIDEZ FVL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,FITVM,,,0
02898519000164,ITAÚ FLEXPREV CORPORATE III RV 49 FIF CIC MULT - RESP LIMITADA,FIF,,,0
02898523000122,ITAU FLEXPREV CORPORATE SOVEREIGN FIF CIC RF - RESP LIMITADA,FIF,,,0
02907506000104,BRADESCO PGBL AGRESSIVO FI FINANCEIRO - CIC MULT - RESP LIMITADA,FIF,,,0
02907508000101,BRADESCO H PGBL CONSERVADOR FI FINANCEIRO - CIC RF - RESP LIMITADA,FIF,,,0
02907512000161,BRADESCO PGBL MODERADO II FI FINANCEIRO - CIC MULT - RESP LIMITADA,FIF,,,0
02907514000150,BRADESCO PGBL MODERADO FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA,FIF,,,0
02908347000162,SANTANDER MAX RENDA FIXA CURTO PRAZO - CIC FIF RESP LIMITADA,FACFIF,,,0
02910278000121,SANTANDER VIP RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,FACFIF,,,0
02911408000140,ITAÚ FLEXPREV I FIF CIC RF - RESP LIMITADA,FIF,,,0
02911564000101,ITAÚ FLEXPREV XVI PREMIUM FIF CIC RF - RESP LIMITADA,FIF,,,0
02918923000152,BNP PARIBAS MAPFRE MAXI 20 MULTIMERCADO CIC COTAS DE CI PREVIDENCIÁRIA - RESPONSABILIDADE LIMITADA,FIF,,,0
02918931000107,BNP PARIBAS MAPFRE MAXI RENDA FIXA CIC DE CLASSES DE INVESTIMENTO PREVIDENCIÁRIA - RESP LIMITADA,FIF,,,0
02924217000113,PORTO SEGURO SOBERANO DIAMANTE PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO RF RESP LIMITADA,FIF,,,0
02924248000174,PORTO SEGURO COMPOSTO PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULT RESP LIMITADA,FIF,,,0
02924262000178,PORTO SEGURO RUBI PREMIUM PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO CIC RF RESP LIMITADA,FIF,,,0
02934463000156,METLIFE GOLD RV 15 BALANCEADO PREVIDENCIÁRIO FIF DA CIC MULTIMERCADO RESP LIMITADA,FIF,,,0
02935723000108,ITAÚ CAPITAL INFLATION INDEX RENDA FIXA FIF CIC RESP LIMITADA,FIF,,,0
02935788000153,ITAÚ LONG TERM CAPITAL FIX RENDA FIXA LONGO PRAZO FIF CIC RESP LIMITADA,FACFIF,,,0
02935821000145,ITAÚ LONG TERM MAXI FIX RENDA FIXA LONGO PRAZO FIF DA CIC RESPONSABILIDADE LIMITADA,FACFIF,,,0
02937672000153,RENTAMIX FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA,FACFIF,,,0
02939538000191,ITAÚ PRÊMIO RENDA FIXA REFERENCIADO DI FIF CIC RESP LIMITADA,FACFIF,,,0
02980941000164,PRIVATE ABILITY FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO,FACFIF,,,0
02998164000185,BRADESCO PLUS I FI FINANCEIRO - CI MULT - RESP LIMITADA,FIF,,,0
02998239000128,BRAM FIF - CLASSE DE INVESTIMENTO RF TARGET - RESP LIMITADA,FIF,,,0
02998253000121,BRADESCO PGBL F15 FI FINANCEIRO - CIC RF - RESP LIMITADA,FIF,,,0
02998275000191,BRADESCO FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS - CI PETROBRAS - RESP LIMITADA,FMP-FGTS,,,0
02998754000108,BB EXCLUSIVE 2 FUNDO DE INVESTIMENTO FINANCEIRO MULTI LONGO PRAZO CRED PRIV RESPONSABILIDADE LIM,FIF,,,0
02998773000134,BB CONVIR FIC FIF RENDA FIXA CURTO PRAZO RESPONSABILIDADE LIMITADA,FACFIF,,,0
03001786000150,BB EXCLUSIVE 11 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,FIF,,,0
03004435000100,WE LAREN FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
03009309000130,OPPORTUNITY VENEZA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
03029216000178,SANTANDER FLEXÍVEL MASTER RENDA FIXA LONGO PRAZO - CIC FIF RESP LIMITADA,FIF,,,0
03047880000140,PRIVATE ADVANTAGE FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO,FACFIF,,,0
03054724000106,BRADESCO YIELD FI FINANCEIRO - CI RF LP - RESP LIMITADA,FIF,,,0
03068182000120,FÓRMULA XVI FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA,FIF,,,0
03068246000193,WESTERN ASSET RF ATIVO TOP FIC DE FI FINANCEIRO RENDA FIXA- RESPONSABILIDADE LIMITADA,FACFIF,,,0
03069104000140,SANTANDER PREMIUM RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,FACFIF,,,0
03069107000184,SANTANDER VII RENDA FIXA CRÉDITO PRIVADO - CIC FIF RESP LIMITADA,FIF,,,0
03076190000119,BB EXTRAMERCADO FNDE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
03077193000177,SULAMERICA MIX 15 IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO DE RESPONSABILIDADE LIMITADA,FIF,,,0
03077322000127,SULAMERICA FIX 100 V FUNDO DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
03077330000173,SULAMERICA FIX 100 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,0
03079923000179,FIF - CLASSE DE INVESTIMENTO FINANCEIRO RF VISÃO PREV II - RESP LIMITADA,FIF,,,0
03099639000164,ATHENA I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
03100345000105,SUL AMÉRICA TAMMAR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA,FIF,,,0
03100395000192,GERDAU PREVIDÊNCIA BENEFICIO DEFINIDO 3 FIF MULTIMERCADO CRÉD PRIVADO DE RESPONSABILIDADE LIMITADA,FIF,,,0
03101834000181,SANTANDER CEDRO RENDA FIXA - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA,FIF,,,0
03102070000149,TOCANTINS FI FINANCEIRO - CI RF - RESP LIMITADA,FIF,,,0
03102081000129,SANTANDER SL RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA,FACFIF,,,0
03102098000186,JOBNET FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FACFIF,,,0
03119883000141,JGP HEDGE FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,FIF,,,0
03149243000184,BRASILETROS PCA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,FIF,,,0
03157983000162,KKVV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
03162048000194,BRF PREV INSTITUCIONAL FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FIF,,,0
03164294000185,CAIXA INVESTIDOR FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,FACFIF,,,0
03168062000103,ARX INCOME FIC DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,FITVM,,,0
03168115000188,SULAMÉRICA PAJUÇARA FIF DA CLASSE DE INV EM COTAS MULTIMERCADO DE RESP LIMITADA,FIF,,,0
03173729000158,ITAUPREV MASTER V20 FIF CIC MULT - RESP LIMITADA,FIF,,,0
03182559000178,ITAÚ RENDA FIXA REFERENCIADO DI SUPER FIF CIC RESP LIMITADA,FACFIF,,,0
03184103000147,ITAU PRÊMIO RENDA FIXA FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,FACFIF,,,0
03184134000106,ITAÚ SUPER RENDA FIXA FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,FACFIF,,,0
03184233000180,ITAÚ PREMIUM RENDA FIXA REFERENCIADO DI FIF DA CIC RESP LIMITADA,FACFIF,,,0
03185374000117,FIF - CLASSE DE INVESTIMENTO RF  FAELCE JERI - RESP  LIMITADA,FIF,,,0
03185710000121,ITAÚ PP TOP RENDA FIXA SIMPLES FUNDO DE INVESTIMENTO FINANCEIRO CIC RESP LIMITADA,FACFIF,,,0
03186097000167,ITAÚ PRIVATE MULTIESTRATÉGIA MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA,FACFIF,,,0
03187084000102,ITAÚ PP RENDA FIXA CURTO PRAZO FIF CIC RESP LIMITADA,FACFIF,,,0
03191766000199,SÊNIOR IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,FIF,,,0
03191854000190,CAIXA MASTER ÍNDICE DE PREÇOS 50 CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,FIF,,,0
03191874000161,CAIXA PATRIMÔNIO ÍNDICE DE PREÇOS FIC DE CLASSE DE FIF RENDA FIXA LONGO PRAZO - RESP LIMITADA,FIF,,,0
